dcls_month,fin_co_no,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day,intr_rate_type,intr_rate_type_nm,rsrv_type,rsrv_type_nm,save_trm,intr_rate,intr_rate2,그룹코드
202504,0010001,WR0001F,우리은행,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.인정기간 동안 우리은행 입출식계좌에서 아래 각 항목별실적이있는 월 수가 계약기간의 1/2이상인 경우
가. 급여/연금이체0.7%p
나. 공과금 자동이체 출금 :0.3%p
다. 결제금액 10만원 이상 출금:연0.3%p
2. 우리은행 상품서비스 마케팅 동의 항목 중 전화 및 SMS항목을 모두 동의한후 만기해지시점까지 유지:연0.1%p
3.금리우대쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20250421,,202504210949,S,단리,S,정액적립식,12,2.35,3.75,020000
202504,0010001,WR0001F,우리은행,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.인정기간 동안 우리은행 입출식계좌에서 아래 각 항목별실적이있는 월 수가 계약기간의 1/2이상인 경우
가. 급여/연금이체0.7%p
나. 공과금 자동이체 출금 :0.3%p
다. 결제금액 10만원 이상 출금:연0.3%p
2. 우리은행 상품서비스 마케팅 동의 항목 중 전화 및 SMS항목을 모두 동의한후 만기해지시점까지 유지:연0.1%p
3.금리우대쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20250421,,202504210949,S,단리,S,정액적립식,24,2.35,3.75,020000
202504,0010001,WR0001F,우리은행,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.인정기간 동안 우리은행 입출식계좌에서 아래 각 항목별실적이있는 월 수가 계약기간의 1/2이상인 경우
가. 급여/연금이체0.7%p
나. 공과금 자동이체 출금 :0.3%p
다. 결제금액 10만원 이상 출금:연0.3%p
2. 우리은행 상품서비스 마케팅 동의 항목 중 전화 및 SMS항목을 모두 동의한후 만기해지시점까지 유지:연0.1%p
3.금리우대쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20250421,,202504210949,S,단리,S,정액적립식,36,2.35,3.75,020000
202504,0010001,WR0001F,우리은행,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.인정기간 동안 우리은행 입출식계좌에서 아래 각 항목별실적이있는 월 수가 계약기간의 1/2이상인 경우
가. 급여/연금이체0.7%p
나. 공과금 자동이체 출금 :0.3%p
다. 결제금액 10만원 이상 출금:연0.3%p
2. 우리은행 상품서비스 마케팅 동의 항목 중 전화 및 SMS항목을 모두 동의한후 만기해지시점까지 유지:연0.1%p
3.금리우대쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20250421,,202504210949,S,단리,F,자유적립식,12,2.35,3.75,020000
202504,0010001,WR0001F,우리은행,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.인정기간 동안 우리은행 입출식계좌에서 아래 각 항목별실적이있는 월 수가 계약기간의 1/2이상인 경우
가. 급여/연금이체0.7%p
나. 공과금 자동이체 출금 :0.3%p
다. 결제금액 10만원 이상 출금:연0.3%p
2. 우리은행 상품서비스 마케팅 동의 항목 중 전화 및 SMS항목을 모두 동의한후 만기해지시점까지 유지:연0.1%p
3.금리우대쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20250421,,202504210949,S,단리,F,자유적립식,24,2.35,3.75,020000
202504,0010001,WR0001F,우리은행,우리SUPER주거래적금,"영업점,인터넷,스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1.인정기간 동안 우리은행 입출식계좌에서 아래 각 항목별실적이있는 월 수가 계약기간의 1/2이상인 경우
가. 급여/연금이체0.7%p
나. 공과금 자동이체 출금 :0.3%p
다. 결제금액 10만원 이상 출금:연0.3%p
2. 우리은행 상품서비스 마케팅 동의 항목 중 전화 및 SMS항목을 모두 동의한후 만기해지시점까지 유지:연0.1%p
3.금리우대쿠폰을 적용",1,실명의 개인,"1. 가입기간 : 1년/2년/3년
2. 가입금액 : 월 50만원 이내",,20250421,,202504210949,S,단리,F,자유적립식,36,2.35,3.75,020000
202504,0010001,WR0001L,우리은행,WON적금,"스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1. 아래 각 항(가, 나)의 조건을 충족하는 경우 합산 최대 연 0.2%p 우대
가. 이 적금을 우리꿈통장, WON통장에 연결하여 가입하는 경우 : 0.1%p
나. 우리 오픈뱅킹 서비스에 타행계좌가 등록되어 있는 경우 : 연 0.1%p",1,실명의 개인,"1. 가입기간 : 1년
2. 가입금액 : 월 50만원 이내",,20250421,,202504210949,S,단리,S,정액적립식,12,3.15,3.35,020000
202504,0010001,WR0001L,우리은행,WON적금,"스마트폰,전화(텔레뱅킹)","만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기적금 금리","1. 아래 각 항(가, 나)의 조건을 충족하는 경우 합산 최대 연 0.2%p 우대
가. 이 적금을 우리꿈통장, WON통장에 연결하여 가입하는 경우 : 0.1%p
나. 우리 오픈뱅킹 서비스에 타행계좌가 등록되어 있는 경우 : 연 0.1%p",1,실명의 개인,"1. 가입기간 : 1년
2. 가입금액 : 월 50만원 이내",,20250421,,202504210949,S,단리,F,자유적립식,12,3.15,3.35,020000
202504,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20250421,99991231,202504231514,S,단리,F,자유적립식,36,2.85,2.85,020000
202504,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20250421,99991231,202504231514,S,단리,F,자유적립식,24,2.8,2.8,020000
202504,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20250421,99991231,202504231514,S,단리,F,자유적립식,12,2.75,2.75,020000
202504,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20250421,99991231,202504231514,S,단리,F,자유적립식,6,2.5,2.5,020000
202504,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20250421,99991231,202504231514,S,단리,S,정액적립식,36,3.0,3.0,020000
202504,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20250421,99991231,202504231514,S,단리,S,정액적립식,24,2.95,2.95,020000
202504,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20250421,99991231,202504231514,S,단리,S,정액적립식,12,2.9,2.9,020000
202504,0010002,00266451,한국스탠다드차타드은행,퍼스트가계적금,"영업점,인터넷,스마트폰","만기 후 1개월: 약정이율의 50%
만기 후 1개월 초과 1년 이내: 약정이율의 30%
만기 후 1년 초과: 약정이율의 10%",없음,1,개인(개인사업자 포함),해당없음,10000000.0,20250421,99991231,202504231514,S,단리,S,정액적립식,6,2.6,2.6,020000
202504,0010016,10521001000846001,아이엠뱅크,내손안에 적금,스마트폰,"만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.55%p
 - 당행 인터넷/모바일뱅킹을 통하여 최초로 적립식예금 가입 시 : 연0.20%p
 - 상품 가입 전 최근 3개월 이내 당행 인터넷/모바일뱅킹을 통한 이체거래 3회 이상 : 연0.10%p
- 상품 가입 전 수수료우대 통장 보유 고객 : 연0.20%p
* 해당 상품을 모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 10만원 이상),1000000.0,20250421,,202504210919,S,단리,S,정액적립식,12,2.76,3.31,020000
202504,0010016,10521001000846001,아이엠뱅크,내손안에 적금,스마트폰,"만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.55%p
 - 당행 인터넷/모바일뱅킹을 통하여 최초로 적립식예금 가입 시 : 연0.20%p
 - 상품 가입 전 최근 3개월 이내 당행 인터넷/모바일뱅킹을 통한 이체거래 3회 이상 : 연0.10%p
- 상품 가입 전 수수료우대 통장 보유 고객 : 연0.20%p
* 해당 상품을 모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 10만원 이상),1000000.0,20250421,,202504210919,S,단리,S,정액적립식,24,2.63,3.18,020000
202504,0010016,10521001000846001,아이엠뱅크,내손안에 적금,스마트폰,"만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.55%p
 - 당행 인터넷/모바일뱅킹을 통하여 최초로 적립식예금 가입 시 : 연0.20%p
 - 상품 가입 전 최근 3개월 이내 당행 인터넷/모바일뱅킹을 통한 이체거래 3회 이상 : 연0.10%p
- 상품 가입 전 수수료우대 통장 보유 고객 : 연0.20%p
* 해당 상품을 모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 10만원 이상),1000000.0,20250421,,202504210919,S,단리,S,정액적립식,36,2.65,3.2,020000
202504,0010016,10527001000925000,아이엠뱅크,영플러스적금,"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.55%p
- 상품 가입 전 영플러스통장 보유 또는 재예치일 기준 영플러스통장 전월 평잔 10만원 이상 : 연0.10%p
- 예금기간 중 입금횟수 10회 이상 : 연0.10%p
- 입학 및 졸업 축하금리 : 연0.30%p
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",3,만 29세 이하 실명의 개인,1계좌당 가입한도 : 월 50만원(최저 1만원 이상),500000.0,20250421,,202504210919,S,단리,F,자유적립식,12,2.96,3.51,020000
202504,0010016,10527001001272000,아이엠뱅크,내가만든 보너스적금,"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리:연0.80%p
 - 인터넷/모바일뱅킹으로 신규: 연0.20%p
 - 상품 가입 전 마케팅활용[개인(신용)정보수집이용동의] 전체 동의 :연0.20%p
(계약기간1년인 경우 만기일 기준)- 당행 계좌로 자동이체 8회 이상 입금 : 연0.20%p
 - 원금합계 100만원 이상:연0.10%p 또는 원금합계200만원 이상:연0.20%p",1,실명의 개인,"1계좌당 가입한도 : 월20만원
(최저 1만원 이상)",200000.0,20250421,,202504210919,S,단리,F,자유적립식,12,3.1,3.9,020000
202504,0010016,10527001001272000,아이엠뱅크,내가만든 보너스적금,"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리:연0.80%p
 - 인터넷/모바일뱅킹으로 신규: 연0.20%p
 - 상품 가입 전 마케팅활용[개인(신용)정보수집이용동의] 전체 동의 :연0.20%p
(계약기간1년인 경우 만기일 기준)- 당행 계좌로 자동이체 8회 이상 입금 : 연0.20%p
 - 원금합계 100만원 이상:연0.10%p 또는 원금합계200만원 이상:연0.20%p",1,실명의 개인,"1계좌당 가입한도 : 월20만원
(최저 1만원 이상)",200000.0,20250421,,202504210919,S,단리,F,자유적립식,6,2.5,3.3,020000
202504,0010016,10527001001278000,아이엠뱅크,iM스마트적금,"인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.45%p
- 가입일로부터 3개월 이내 1가지 이상 요건 충족시 : 연0.20%p
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
- 전체 계약월수 중 1/2이상 당행 계좌에서 자동이체 납입 시 : 연0.20%p
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 5만원 이상),1000000.0,20250421,,202504210919,S,단리,F,자유적립식,6,2.2,2.65,020000
202504,0010016,10527001001278000,아이엠뱅크,iM스마트적금,"인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.45%p
- 가입일로부터 3개월 이내 1가지 이상 요건 충족시 : 연0.20%p
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
- 전체 계약월수 중 1/2이상 당행 계좌에서 자동이체 납입 시 : 연0.20%p
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 5만원 이상),1000000.0,20250421,,202504210919,S,단리,F,자유적립식,12,2.75,3.2,020000
202504,0010016,10527001001278000,아이엠뱅크,iM스마트적금,"인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.45%p
- 가입일로부터 3개월 이내 1가지 이상 요건 충족시 : 연0.20%p
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
- 전체 계약월수 중 1/2이상 당행 계좌에서 자동이체 납입 시 : 연0.20%p
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 5만원 이상),1000000.0,20250421,,202504210919,S,단리,F,자유적립식,24,2.65,3.1,020000
202504,0010016,10527001001278000,아이엠뱅크,iM스마트적금,"인터넷,스마트폰","만기 후 1개월 미만 경과: 약정이자율 x 50%
만기 후 3개월 미만 경과: 약정이자율 x 25%
만기 후 3개월 이상 경과: 약정이자율 x 10%","* 최고우대금리 : 연0.45%p
- 가입일로부터 3개월 이내 1가지 이상 요건 충족시 : 연0.20%p
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
- 전체 계약월수 중 1/2이상 당행 계좌에서 자동이체 납입 시 : 연0.20%p
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",1,실명의 개인,1계좌당 가입한도 : 월 100만원(최저 5만원 이상),1000000.0,20250421,,202504210919,S,단리,F,자유적립식,36,2.7,3.15,020000
202504,0010017,01020400490002,부산은행,펫 적금,"영업점,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 6개월제 최대 0.55%, 12개월제 최대 0.90%",1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1만원 이상 50만원 이하 원단위
2. 정기적립식",500000.0,20250421,,202504210912,S,단리,S,정액적립식,6,2.25,2.8,020000
202504,0010017,01020400490002,부산은행,펫 적금,"영업점,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 6개월제 최대 0.55%, 12개월제 최대 0.90%",1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1만원 이상 50만원 이하 원단위
2. 정기적립식",500000.0,20250421,,202504210912,S,단리,S,정액적립식,12,2.3,3.2,020000
202504,0010017,01020400510001,부산은행,"저탄소 실천
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","조건 달성여부에 따라 우대금리 적용
*개인형 우대이율: 최대0.5%
*기업형(개인사업자 및 법인)우대이율: 최대0.4%",1,제한없음,"1. 가입한도: 월 1만원 이상 1천만원 이하 원단위 (월 1천만원 이하 불입 가능)
2. 자유적립식",10000000.0,20250424,,202504240932,S,단리,F,자유적립식,6,2.35,2.85,020000
202504,0010017,01020400510001,부산은행,"저탄소 실천
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","조건 달성여부에 따라 우대금리 적용
*개인형 우대이율: 최대0.5%
*기업형(개인사업자 및 법인)우대이율: 최대0.4%",1,제한없음,"1. 가입한도: 월 1만원 이상 1천만원 이하 원단위 (월 1천만원 이하 불입 가능)
2. 자유적립식",10000000.0,20250424,,202504240932,S,단리,F,자유적립식,12,2.4,2.9,020000
202504,0010017,01020400510001,부산은행,"저탄소 실천
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","조건 달성여부에 따라 우대금리 적용
*개인형 우대이율: 최대0.5%
*기업형(개인사업자 및 법인)우대이율: 최대0.4%",1,제한없음,"1. 가입한도: 월 1만원 이상 1천만원 이하 원단위 (월 1천만원 이하 불입 가능)
2. 자유적립식",10000000.0,20250424,,202504240932,S,단리,F,자유적립식,24,2.0,2.5,020000
202504,0010017,01020400510001,부산은행,"저탄소 실천
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","조건 달성여부에 따라 우대금리 적용
*개인형 우대이율: 최대0.5%
*기업형(개인사업자 및 법인)우대이율: 최대0.4%",1,제한없음,"1. 가입한도: 월 1만원 이상 1천만원 이하 원단위 (월 1천만원 이하 불입 가능)
2. 자유적립식",10000000.0,20250424,,202504240932,S,단리,F,자유적립식,36,2.0,2.5,020000
202504,0010017,01020400530001,부산은행,"BNK내맘대로 
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 최대 0.2%
- 신규시 우대이율 0.05% 및 해지시 우대이율 최대 0.15%",1,제한없음,"1. 가입금액 :
   1천원 이상
2. 가입기간 : 
6개월 이상 60개월 이하(일단위)",,20250424,,202504240932,S,단리,F,자유적립식,36,1.95,2.15,020000
202504,0010017,01020400530001,부산은행,"BNK내맘대로 
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 최대 0.2%
- 신규시 우대이율 0.05% 및 해지시 우대이율 최대 0.15%",1,제한없음,"1. 가입금액 :
   1천원 이상
2. 가입기간 : 
6개월 이상 60개월 이하(일단위)",,20250424,,202504240932,S,단리,F,자유적립식,24,1.95,2.15,020000
202504,0010017,01020400530001,부산은행,"BNK내맘대로 
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 최대 0.2%
- 신규시 우대이율 0.05% 및 해지시 우대이율 최대 0.15%",1,제한없음,"1. 가입금액 :
   1천원 이상
2. 가입기간 : 
6개월 이상 60개월 이하(일단위)",,20250424,,202504240932,S,단리,F,자유적립식,12,2.45,2.65,020000
202504,0010017,01020400530001,부산은행,"BNK내맘대로 
적금","영업점,인터넷,스마트폰","- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 최대 0.2%
- 신규시 우대이율 0.05% 및 해지시 우대이율 최대 0.15%",1,제한없음,"1. 가입금액 :
   1천원 이상
2. 가입기간 : 
6개월 이상 60개월 이하(일단위)",,20250424,,202504240932,S,단리,F,자유적립식,6,2.4,2.6,020000
202504,0010017,01020400660001,부산은행,"부산이라 좋다
Big적금",스마트폰,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 6개월 미만 최대2.00%, 6개월 이상 2.20%",1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1천원 이상 100만원 이하 원단위
2. 자유적립식",1000000.0,20250421,,202504210912,S,단리,F,자유적립식,1,2.5,4.5,020000
202504,0010017,01020400660001,부산은행,"부산이라 좋다
Big적금",스마트폰,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 6개월 미만 최대2.00%, 6개월 이상 2.20%",1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1천원 이상 100만원 이하 원단위
2. 자유적립식",1000000.0,20250421,,202504210912,S,단리,F,자유적립식,3,2.5,4.5,020000
202504,0010017,01020400660001,부산은행,"부산이라 좋다
Big적금",스마트폰,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 6개월 미만 최대2.00%, 6개월 이상 2.20%",1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1천원 이상 100만원 이하 원단위
2. 자유적립식",1000000.0,20250421,,202504210912,S,단리,F,자유적립식,6,2.5,4.7,020000
202504,0010017,01020400660001,부산은행,"부산이라 좋다
Big적금",스마트폰,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","*우대이율 6개월 미만 최대2.00%, 6개월 이상 2.20%",1,실명의 개인고객(1인 1계좌),"1. 가입한도: 월 1천원 이상 100만원 이하 원단위
2. 자유적립식",1000000.0,20250421,,202504210912,S,단리,F,자유적립식,12,2.5,4.7,020000
202504,0010019,TD11330029000,광주은행,해피라이프_여행스케치적금V,"영업점,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 
*만기후 1개월 초과: 0.1%","▶ 최고우대금리 1.20%p  
①해피라이프_여행스케치외화적금V 동일자가입 0.5%p 
②해지원금 기준 500만원이상 : 최고0.2%p
③신용(체크)카드사용실적300만원이상:최고 0.3%p
④개인(신용)정보 동의: 0.2%p",1,"제한없음(단,국가및지방자치단체제외)","1. 가입기간 : 6개월이상 3년제
2. 가입금액 : 월5만원 이상 5백만원 이하 (1인1계좌)",5000000.0,20250421,,202505070902,S,단리,F,자유적립식,36,2.2,3.4,020000
202504,0010019,TD11330029000,광주은행,해피라이프_여행스케치적금V,"영업점,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 
*만기후 1개월 초과: 0.1%","▶ 최고우대금리 1.20%p  
①해피라이프_여행스케치외화적금V 동일자가입 0.5%p 
②해지원금 기준 500만원이상 : 최고0.2%p
③신용(체크)카드사용실적300만원이상:최고 0.3%p
④개인(신용)정보 동의: 0.2%p",1,"제한없음(단,국가및지방자치단체제외)","1. 가입기간 : 6개월이상 3년제
2. 가입금액 : 월5만원 이상 5백만원 이하 (1인1계좌)",5000000.0,20250421,,202505070902,S,단리,F,자유적립식,24,2.2,3.4,020000
202504,0010019,TD11330029000,광주은행,해피라이프_여행스케치적금V,"영업점,스마트폰","*만기후 1개월 이내: 만기일 당시 최초 가입 기간별 고시금리의 1/2 
*만기후 1개월 초과: 0.1%","▶ 최고우대금리 1.20%p  
①해피라이프_여행스케치외화적금V 동일자가입 0.5%p 
②해지원금 기준 500만원이상 : 최고0.2%p
③신용(체크)카드사용실적300만원이상:최고 0.3%p
④개인(신용)정보 동의: 0.2%p",1,"제한없음(단,국가및지방자치단체제외)","1. 가입기간 : 6개월이상 3년제
2. 가입금액 : 월5만원 이상 5백만원 이하 (1인1계좌)",5000000.0,20250421,,202505070902,S,단리,F,자유적립식,12,2.3,3.5,020000
